-2,-2,0,5,7,5,-1,2
0,-5,-16,-7,-2,-2,-1,0
-3,-2,-9,-4,-3,0,-6,-3
0,0,10,0,-8,-4,-3,-2
0,3,0,-2,-3,2,0,-1
2,0,0,1,4,3,-2,1
-2,-4,-4,-6,0,-4,-4,-3
-1,1,-2,-6,0,-2,-4,-5
0,2,-3,2,-3,-3,-1,3
-1,-4,1,3,2,-1,5,-1
-1,-1,1,1,5,0,-3,-2
-2,-3,-1,-2,-3,1,2,3
-4,-4,0,4,2,0,1,-1
1,-3,-1,-3,-1,2,7,3
-3,-4,0,1,2,1,0,-1
-3,-2,8,0,2,-1,-4,-2
-2,-1,-13,-4,-3,-1,-1,-2
1,-4,0,-5,-5,-1,2,0
0,-1,-2,-2,6,-2,-1,-1
-1,-1,1,-5,-4,-3,-3,-2
1,0,-1,2,7,-1,2,-2
2,-1,-10,-4,-4,-2,-5,4
-1,-1,2,0,2,-3,2,-2
-1,-2,4,3,7,7,4,6
0,-3,31,7,-3,-1,-4,-3
9,7,-25,3,3,-1,23,1
-2,-3,0,-1,-4,-6,17,-4
0,3,6,2,9,1,11,1
1,-2,3,3,2,5,-6,-2
-3,4,5,-2,2,-1,-10,-1
-2,-4,-9,-7,-5,-3,-9,-5
1,0,-1,-7,-1,-8,-8,1
-2,1,-3,-1,4,3,-2,-3
-3,2,-3,-2,-3,-2,-11,0
-3,-3,-3,-6,-5,-2,-11,0
-1,1,-4,0,6,2,-6,0
0,-3,-3,0,-4,0,-6,-1
-4,1,8,3,-6,1,-1,1
0,-2,-15,3,-3,-5,-4,1
3,2,2,-3,-6,-2,5,-1
-1,-1,4,0,3,-2,4,-3
-2,3,3,0,-5,1,-1,1
-2,-1,-4,-4,10,3,1,1
-1,2,15,-1,-2,3,-4,0
0,0,-11,3,2,-1,-4,-6
2,-1,7,5,-3,-2,0,0
0,-1,12,1,6,1,2,-1
-1,2,-18,-4,2,1,1,-1
-1,-3,-8,-4,-4,-3,1,-1
-4,-3,1,2,-2,-3,-2,-1
0,-1,8,-1,-5,0,1,-2
-1,-2,6,2,4,-1,-1,1
1,1,-10,-4,2,2,1,-1
-1,-1,-1,-5,-7,-3,-4,-2
1,-2,2,-1,7,-1,3,1
-1,-1,-3,1,-1,-3,3,-3
-2,-4,2,-3,-4,-2,2,-2
0,1,-13,3,13,5,3,-4
0,-4,-2,-2,-7,0,-4,-5
0,1,2,-1,-3,3,7,1
-2,-4,-1,-3,-1,-5,-5,2
0,-2,0,2,1,-4,-2,-1
-2,-1,-10,-1,1,-4,4,-3
-4,-3,2,3,-1,0,-4,0
1,1,11,3,3,2,-2,-4
0,1,0,0,0,4,-3,-3
0,-1,3,2,-3,-5,0,-3
0,-3,-4,-6,1,-6,-2,-4
-2,0,-1,1,-6,0,1,-4
1,-3,-10,-3,5,-1,-1,-1
1,-2,4,3,1,3,0,-1
-1,-4,2,4,-6,0,-3,-3
1,-4,-25,-1,1,1,1,3
1,-1,1,-1,-2,-1,-1,-2
0,-2,19,3,-1,1,0,-1
0,3,-11,-2,-1,-3,-8,1
0,0,4,0,-2,2,5,-3
-1,-1,3,4,-2,-7,2,-4
-2,4,8,1,-6,0,0,1
-4,-2,-1,-2,1,-4,-2,0
-5,-4,-6,-5,-1,0,-1,-2
2,-1,-1,-3,-3,-6,-2,0
0,0,-5,-5,-3,-1,0,3
-1,-3,5,-1,-2,0,3,0
-4,-2,-1,-3,-5,2,5,0
-4,-1,4,-2,-1,-4,-11,0
0,1,-1,-1,2,1,-4,-2
1,-1,-4,-3,3,-1,5,1
0,-2,3,-4,-3,-2,-6,1
-5,-4,2,-4,0,2,-3,-1
