1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Average
4.944694126030447,10.91329464460664,38.31383562109124,34.27024948844114,15.152557539900648,9.674709297958259,4.685082710048992,4.301162633521313,24.450000000000003,119.10000000000001,1467.95,1174.45,229.60000000000002,93.60000000000001,21.950000000000003,18.5,1,34.1268877503952
10.547511554864494,19.820443990990718,58.961428069543906,108.41701895920215,30.054117854297438,16.138463371709214,7.513321502504734,6.375735251718032,111.25,392.85,3476.4500000000003,11754.25,903.25,260.45,56.45,40.650000000000006,1,48.63763184531757
22.508887133752303,35.601966237835796,101.47536646891206,100.68341472159156,48.90092023673992,29.338541204361203,15.76863976378432,14.944898795241137,506.65000000000003,1267.5,10297.25,10137.150000000001,2391.3,860.75,248.65,223.35000000000002,1,80.21839726922798
26.042273326267047,52.06582372343686,106.00966937029848,93.18315298378779,52.975466019658576,29.955800773806732,19.295077092357005,15.354152532784088,678.2,2710.8500000000004,11238.050000000001,8683.1,2806.4,897.35,372.3,235.75,1,103.74251791960526
13.638181696985855,27.405291459862273,63.62743119127158,77.91758466482389,32.253681960359195,19.693907687404245,12.581732790041283,8.58195781858662,186.0,751.0500000000001,4048.4500000000003,6071.150000000001,1040.3,387.85,158.3,73.65,1,84.81855028078503
10.244510725261602,18.619881847100963,40.54010360124897,57.66368007680398,22.606415018750763,13.641847382227965,7.854934754662192,6.395310782127793,104.95,346.70000000000005,1643.5,3325.1000000000004,511.05,186.10000000000002,61.7,40.900000000000006,1,26.626151233452767
14.330038380967443,28.568339118681717,71.89645332003519,64.60650122085238,26.22022120425379,17.906702655709676,9.077444574328174,7.661592523751182,205.35000000000002,816.1500000000001,5169.1,4174.0,687.5,320.65000000000003,82.4,58.7,1,56.21827846064208
21.022606879262142,50.49801976315507,106.97172523615762,120.80500817433025,64.25379366232005,30.683871985132516,16.261918705983007,13.152946437965905,441.95000000000005,2550.05,11442.95,14593.85,4128.55,941.5,264.45,173.0,1,89.43408927809641
30.244834269673227,54.238362807149706,95.13516699938042,86.73407634834189,66.94998132934766,34.32855953866984,22.140460699813815,19.467922333931785,914.75,2941.8,9050.7,7522.8,4482.3,1178.45,490.20000000000005,379.0,1,101.05344611776903
15.695540768001592,33.266349363884224,91.91599425562451,87.29518887086505,47.009573493066284,13.858210562695316,9.085703054799886,8.885381252371786,246.35000000000002,1106.65,8448.550000000001,7620.450000000001,2209.9,192.05,82.55000000000001,78.95,1,93.52558062750246
5.486346689738081,14.38054240979804,40.15221039992693,55.28290875125874,19.557607215607945,9.047098982546835,6.837397165588672,4.994997497496871,30.1,206.8,1612.2,3056.2000000000003,382.5,81.85000000000001,46.75,24.950000000000003,1,66.03410232777571
7.784600182411426,14.186260959111108,40.97865297932571,37.069529265961826,13.490737563232042,12.379418403139947,5.6964901474504455,5.13322510708424,60.6,201.25,1679.25,1374.15,182.0,153.25,32.45,26.35,1,22.26415042459274
17.07629936490925,21.080796948882174,45.756966682681224,81.13045051027389,20.77257807784099,13.053735097664577,8.426149773176359,10.963576058932597,291.6,444.40000000000003,2093.7000000000003,6582.150000000001,431.5,170.4,71.0,120.2,1,43.36780983100347
38.767899091903345,44.128222261949325,79.29438819992245,99.29174185197881,37.56793845821194,24.520399670478458,14.430869689661812,14.295104056983986,1502.95,1947.3000000000002,6287.6,9858.85,1411.3500000000001,601.25,208.25,204.35000000000002,1,62.52567744130184
23.97185850116757,29.21215500438131,83.08670170370226,99.8200881586467,47.912420101681356,17.392527130926087,9.238506372785592,9.51577637400123,574.65,853.35,6903.400000000001,9964.050000000001,2295.6,302.5,85.35000000000001,90.55000000000001,1,81.19054495181236
13.870832707519762,22.122386851332294,62.92296877929394,95.23864761744572,26.69737814842499,13.933771922921661,8.916277250063503,7.996874389409903,192.4,489.40000000000003,3959.3,9070.4,712.75,194.15,79.5,63.95,1,73.0048352414981
22.9978259842099,47.584661394192985,80.72205398774241,91.02225002712248,52.06102188778088,27.73445510551812,16.132265804901678,13.06330739131557,528.9,2264.3,6516.05,8285.050000000001,2710.3500000000004,769.2,260.25,170.65,1,71.82251138351818
3.1144823004794873,8.947066558375433,31.633052334544004,64.7892738036166,14.230249470757707,9.728823155962905,3.7282703764614498,2.6645825188948455,9.700000000000001,80.05000000000001,1000.6500000000001,4197.650000000001,202.5,94.65,13.9,7.1000000000000005,1,21.006661040278676
5.865151319446072,11.002272492535349,48.22758546724064,74.0158766752107,17.705931209625774,7.797435475847171,4.795831523312719,3.570714214271425,34.4,121.05000000000001,2325.9,5478.35,313.5,60.800000000000004,23.0,12.75,1,39.93031890089232
24.624175113087546,38.326883515360336,97.41817078964273,98.45049517397055,38.488309913530884,24.978991172583413,11.85748708622531,10.977249200050075,606.35,1468.95,9490.300000000001,9692.5,1481.3500000000001,623.95,140.6,120.5,1,72.82287812844169
31.024184114977142,60.90361237233798,111.73674418023822,112.81422782610356,60.53800459215682,35.344730866141845,19.790149064623034,16.754103974847474,962.5,3709.25,12485.1,12727.050000000001,3664.8500000000004,1249.25,391.65000000000003,280.7,1,104.57745748494048
22.86153975566825,43.9306271296006,101.14815865847486,109.16707379058944,39.95434894977016,23.130067012440755,12.407658925034971,12.5,522.65,1929.9,10230.95,11917.45,1596.3500000000001,535.0,153.95000000000002,156.25,1,106.44245141935653
17.64227876437735,33.11570624341266,89.13697324903958,100.25567315618603,29.865531972492974,18.80957203128237,11.75372281449584,10.423531071570709,311.25,1096.65,7945.400000000001,10051.2,891.95,353.8,138.15,108.65,1,95.14256595375721
17.02498164463034,33.05298776207682,61.516258013634086,89.56561840349231,28.21967398819483,21.360009363293827,11.009087155618309,9.76985158536198,289.85,1092.5,3784.25,8022.0,796.35,456.25,121.2,95.45,1,75.32661563133684
3.924283374069717,7.870832230456955,18.1190507477627,19.87460691435179,12.033287165193059,6.58027355054484,3.5,2.819574435974337,15.4,61.95,328.3,395.0,144.8,43.300000000000004,12.25,7.95,1,12.896842144751329
21.556901447100415,23.46486735526114,72.96129110699728,75.2608796121863,27.92937521678564,15.554742042219793,8.780660567406077,10.620734437881403,464.70000000000005,550.6,5323.35,5664.200000000001,780.0500000000001,241.95000000000002,77.10000000000001,112.80000000000001,1,45.54017092737999
32.21490338337211,68.0808343074613,114.50458506103587,104.04830608904692,48.216698352334326,37.708752299698276,20.08357537890104,18.9103146457165,1037.8,4635.0,13111.300000000001,10826.050000000001,2324.85,1421.95,403.35,357.6,1,93.73293808401658
