-4,-1,2,3,3,3,2,0
-1,0,12,7,-3,2,3,-1
0,-7,-39,-10,-4,-2,-3,1
-2,0,-5,-3,-11,-5,-2,-5
-2,-2,10,-2,8,2,4,-3
-2,-2,-2,-2,-8,-5,0,-3
0,-4,1,-2,-1,-1,0,-3
2,-3,2,0,-4,-3,-3,0
-3,-3,-18,-10,-6,-6,0,-3
1,1,-6,1,2,0,0,1
-1,-5,5,-2,-9,-5,-6,-1
-3,-1,11,2,-3,-4,-4,1
-3,-4,-20,-1,1,-1,-3,-1
-1,-2,9,-12,-2,1,-2,-2
2,-4,-11,13,2,0,-1,2
-1,-4,9,0,-8,-7,-1,-4
-1,-1,-1,-15,-7,-1,-5,-4
0,-5,-1,3,2,0,-1,-3
-2,-1,3,3,-2,-8,-4,-1
0,-5,-7,-7,-7,-1,2,-3
-1,0,6,7,0,-2,-1,1
2,-1,8,8,7,1,-2,4
-2,-2,3,1,-4,-4,-4,-3
1,-3,2,0,0,4,-1,3
-1,-3,9,1,1,2,-1,-1
4,5,7,1,-1,-1,0,0
0,-1,0,-4,-2,-2,0,-1
2,0,-17,-5,2,-2,-1,1
-2,-5,7,3,-3,-2,0,-1
1,2,0,-8,-7,-3,-3,-1
-4,-6,13,17,6,1,-1,-1
-1,1,4,-6,-5,-1,-1,-1
0,-4,-3,-2,-1,1,-1,-1
-2,1,2,1,-8,-1,1,-1
-2,-7,-10,-12,-2,-3,-2,-3
2,6,2,2,3,3,4,2
-3,0,5,-3,1,3,2,5
0,4,-7,-10,-11,-3,-2,-1
1,-3,5,9,10,2,-2,-3
-3,-1,-7,-2,3,2,2,1
0,-1,0,0,-1,-2,0,-2
-3,4,-4,-3,-7,-1,0,-1
0,-4,8,-3,-3,-2,-2,-3
-2,4,-13,-6,-2,-3,0,-6
-2,-4,11,-7,-4,0,2,-3
-1,5,-25,2,1,3,0,0
-3,0,-8,-4,-11,-6,2,0
1,-1,26,2,-4,-3,-1,-3
-1,0,8,5,13,5,3,-3
-4,2,-7,-9,-2,0,-1,-1
-2,2,-9,-3,-9,-4,2,-1
1,0,4,1,3,-1,1,-3
-1,-1,-13,-6,2,-2,-2,1
-2,-1,20,-1,-5,-3,-4,-1
1,-2,-29,-4,-5,-5,0,0
0,-2,10,0,-6,-3,-3,-1
