1,-3,1,-8,-4,1,0,1
0,1,-1,-2,-2,-1,2,1
-2,0,2,5,2,2,-2,-2
-2,1,2,-3,-1,1,-3,1
0,-2,-7,0,-5,-3,-1,-4
1,-2,-3,3,-2,0,-1,-1
-1,-2,1,-10,-9,-4,0,1
1,-2,-2,6,10,2,0,0
-1,0,-1,-1,2,4,1,-4
-1,-3,-1,0,-6,-4,-5,-2
2,2,1,4,2,3,4,2
-3,1,-6,-1,2,1,3,0
0,1,0,-6,-4,-2,0,-1
0,2,-4,-3,-3,-2,0,-1
-2,-3,3,-3,-1,-2,2,-2
-1,0,-6,-6,-3,-3,0,0
3,0,10,8,2,-2,3,-1
1,0,-17,-6,0,0,-2,0
0,-4,8,-2,-4,-2,-3,-2
-3,-4,-9,-7,-1,0,0,1
0,1,0,-3,-6,-5,-3,-1
0,3,-1,4,2,-1,1,-1
0,-5,-4,-10,-6,-3,0,3
-5,2,5,9,2,2,-1,4
0,-1,-20,0,5,3,0,1
-2,-1,-9,-5,-6,-1,-2,-3
-1,-1,17,-4,-6,-4,0,-2
-3,0,-11,-6,-4,-5,-1,-4
1,-2,-6,-4,-5,-2,0,-1
-5,0,-4,2,4,-1,-5,-4
-1,2,-2,-14,-5,-4,-2,1
-3,-2,-4,1,-2,0,2,-2
0,-4,2,3,3,2,0,0
-3,-4,-5,-9,-7,-5,0,-3
1,-3,-2,6,10,-1,1,0
-2,0,-2,-5,-6,-3,-3,-4
-1,-1,-5,-1,-3,-2,-5,1
-1,-2,2,-7,-6,-6,-2,-2
-2,-3,-1,1,-2,-2,-1,-4
1,-3,0,-1,-1,-2,-4,-3
1,-1,-3,-7,-2,-1,-3,2
-3,-4,-2,9,2,-4,0,-2
1,-4,-7,-8,1,3,0,-3
-3,0,7,0,-1,-4,-4,-3
-1,0,-8,-4,0,0,-1,-1
-1,0,8,1,-6,-2,-2,0
-1,-3,4,5,8,1,0,-1
1,-5,-1,-3,-5,0,-3,1
-4,2,-15,0,1,3,0,1
0,-5,8,7,7,0,-3,-2
-1,1,-2,1,-4,-5,-1,0
-3,-5,-4,-3,-2,-3,-1,-1
-3,1,2,-3,7,4,1,1
0,0,2,10,-1,-4,0,-3
2,-1,1,-6,-2,-1,-4,-1
-2,-2,0,-2,-5,-3,0,3
-1,2,6,1,1,-2,1,0
1,-1,-9,-2,-5,-3,-3,1
-1,-3,0,1,5,3,2,1
-1,1,2,1,3,3,-1,2
0,-1,-1,-4,-1,-4,-3,-4
-3,0,-4,-4,-8,-1,-2,1
-1,-1,3,0,1,0,-2,-3
1,-3,1,2,-2,-5,-1,-1
-3,-4,-10,-6,-1,1,0,2
-3,-3,1,-1,-4,-3,0,-3
-1,-1,1,9,9,4,-2,-2
-1,-3,-4,-9,-8,-5,-2,1
0,-1,-1,7,0,-2,1,-2
-2,0,3,-5,-1,-6,-6,-4
0,0,1,-4,-4,-1,-3,-3
0,-2,1,2,-2,-1,-1,-2
-1,-2,-8,0,2,1,0,0
-1,-1,10,9,3,-2,-4,-2
0,-2,0,-2,-1,0,-1,-2
0,2,-1,2,1,1,4,-1
-1,0,-2,-3,0,-1,-3,1
-1,-3,0,-4,-2,-1,-2,1
1,-2,-1,-3,-1,-4,-3,1
-1,-1,0,-1,2,0,2,1
-1,3,-2,2,-2,1,-2,-1
1,0,3,-2,-2,-1,0,-3
-1,-2,-9,-4,-1,-3,0,-3
-1,-1,3,7,0,0,-1,-2
-2,-1,-1,0,-3,0,-1,-3
1,-3,-15,-2,-1,0,-4,-1
2,-1,-1,-4,1,0,-2,0
1,1,-1,0,0,1,-4,-2
0,5,3,2,-2,-3,2,-1
-2,-4,-6,3,7,-1,1,0
1,1,9,-1,-7,-3,0,0
-2,-2,-8,-7,-5,-2,-1,-2
-1,1,2,-5,-5,-1,-2,-3
-3,-3,-1,6,4,2,-1,1
-2,-1,-1,1,-3,3,-4,3
-1,-1,-7,-3,-3,-1,-1,-1
-1,-2,-3,0,-1,-2,2,-3
0,0,7,3,1,-1,-1,-1
-2,-3,-3,-4,-5,-2,1,-1
-2,-1,-9,-6,-4,0,-1,-1
-3,1,-2,-3,1,-2,0,-1
-1,-3,6,0,-3,-2,-1,-1
-1,-3,-7,-1,1,0,3,0
-2,1,4,0,-3,1,0,1
0,-2,-8,-9,-5,-4,0,-4
-1,0,6,5,11,3,2,-1
-5,-2,0,2,2,-1,0,-2
0,3,8,1,-2,-4,-2,-3
-2,-1,-21,-12,-7,-5,-3,-2
2,-4,5,3,2,-3,-1,0
1,-3,7,0,0,0,-2,1
-2,-1,-9,1,1,2,0,0
-3,-1,-5,1,-2,-5,-1,-2
-1,0,1,2,1,0,-1,-1
-4,-6,1,2,0,-3,0,3
-1,-2,5,-7,0,1,-1,-1
0,-2,-16,-3,2,3,-1,-3
0,-2,2,0,-2,-1,-3,-3
1,0,-8,5,-6,-1,-4,0
-1,-6,2,-3,7,3,0,-3
-2,-1,-1,1,-1,-1,-1,1
-1,-5,-5,-2,-1,-2,-3,-2
0,-4,4,4,5,0,0,3
-4,2,12,-3,1,0,-2,-2
0,-3,-24,0,0,-2,-2,0
1,-1,5,2,-5,-1,1,-4
-2,-1,8,8,5,2,0,1
-2,-1,-6,-11,0,-2,0,-5
-3,-3,-12,-3,-7,-1,0,1
-1,2,11,9,11,6,2,-2
-2,-6,-9,-3,-5,-2,-1,-1
-2,0,-1,-4,-8,2,-2,0
0,3,-8,-2,-1,-2,1,0
-2,-4,-4,-7,-1,1,-1,-2
0,3,8,10,6,3,0,-4
-1,1,11,5,2,0,-2,2
1,-7,-24,-6,-4,-5,-1,1
0,5,23,-1,-7,-3,-1,-2
-1,1,-2,4,-1,1,-2,2
-1,-1,3,-5,1,0,0,0
2,1,10,17,9,-1,2,0
-4,-4,-9,-7,-4,-5,-3,-2
-1,-4,6,6,-4,-3,-2,-1
-7,0,5,-5,1,5,1,-1
-1,-1,-5,3,-5,-1,-1,-3
1,0,-5,-8,-6,-3,-1,-1
-2,-1,13,4,0,0,3,-2
-3,1,-12,-6,-2,1,-3,-1
-1,-2,7,5,1,-1,0,1
-2,-2,9,1,3,2,-1,0
-1,2,8,-2,-3,1,0,1
-5,-12,-82,-25,-6,-3,-1,-1
0,0,-4,10,4,0,0,3
1,-4,2,3,-1,-2,0,-2
0,2,18,8,8,4,2,-2
-2,-6,-12,-6,-9,-2,-3,-4
0,1,-1,2,5,0,1,1
1,-3,2,-6,-7,-2,-2,-1
-1,5,18,4,-5,-3,-4,0
1,-3,-26,-4,-6,-5,-3,-4
-2,-1,-16,-4,6,0,1,0
-3,1,23,-5,-5,-2,-1,-2
-1,-3,-38,1,5,2,0,-4
0,0,12,-4,-6,-4,-4,-3
-1,4,-10,3,-5,-4,-3,-3
0,-10,14,-5,-3,-2,2,-1
0,-2,7,-4,-4,0,0,-1
-3,-2,3,12,14,5,-1,0
-1,-2,-5,-6,-6,0,1,1
-1,-4,-1,-1,-2,-4,-3,-2
-3,-2,0,-1,-1,-2,-2,-1
3,0,-2,0,-5,-1,-1,1
-3,-6,-18,-7,-5,-1,-1,-3
0,-3,-1,-2,-2,-3,-2,1
-1,-1,15,-1,4,-1,2,-2
-1,-1,-23,-4,2,-4,0,-1
0,0,12,3,-2,1,-1,4
