-1,-1,1,27,18,8,-2,0
0,10,12,18,0,15,4,0
-2,-7,-11,-8,5,-24,-1,0
1,-3,-5,-18,-5,4,-4,-1
0,-3,-1,1,-24,0,1,2
-3,4,4,-7,13,13,0,-3
2,-2,-5,22,7,-11,-1,2
1,-4,-3,8,26,7,-1,-1
-1,0,2,-8,-29,-1,-4,-3
-3,7,9,-12,-16,13,0,-2
-4,-7,-12,7,15,-24,0,3
-1,-5,0,-19,-9,2,-1,-2
0,0,1,10,-14,-1,-1,-3
-1,6,12,32,16,13,2,-2
2,-3,-8,-9,5,-17,-2,1
-1,-8,-9,-27,-25,-2,-3,-3
-6,1,-4,-42,-47,-11,-1,-3
-1,9,16,59,41,22,5,-4
0,-4,-6,6,41,-17,-2,2
2,-4,-8,-14,-32,-4,0,1
-4,-4,-6,-18,-36,-7,-2,-2
-2,9,5,4,19,11,-1,0
-1,-6,-10,-12,-7,-22,-1,0
0,-5,-4,-7,-16,2,0,-1
-2,1,-1,15,19,2,-2,0
-2,8,6,3,9,14,-1,1
1,-3,-13,-3,-11,-24,-5,-3
-6,-7,-5,-21,-8,-4,-3,0
2,0,2,-2,-2,-2,-1,-6
-2,9,13,30,-1,17,2,-2
-7,-11,-18,2,-11,-27,-7,-3
-1,-6,-4,-12,46,17,3,-2
-3,-6,-6,-12,-55,-9,-2,0
-2,9,7,3,0,8,0,-3
-3,-4,-9,13,18,-20,-1,0
1,-5,-6,-12,-15,-1,-3,0
-4,-4,-2,-16,-15,-1,-3,-2
-4,3,6,2,1,6,-3,0
3,-6,-8,9,8,-15,0,2
-2,-3,-1,-10,-4,0,-4,0
2,-6,-3,-44,-40,-2,-4,-2
-1,10,13,74,68,18,4,-1
2,-5,-6,0,-2,-15,0,0
-2,-7,-5,-17,-6,-1,1,-2
-2,-1,0,-17,-17,-1,-1,-3
-4,5,2,19,-6,6,-1,-4
-8,-9,-15,-24,-15,-23,-4,-4
-1,-3,-2,-10,12,2,-4,0
-1,1,2,24,15,8,3,-1
-2,6,10,10,-1,6,0,-2
-1,-10,-14,-18,-32,-29,-2,1
-2,-6,-3,-14,-7,-1,-2,-1
0,1,7,10,36,11,-1,1
0,9,8,28,17,12,3,1
-5,-9,-15,-22,-21,-27,-5,-2
-2,-5,-7,-5,-33,-2,-2,-3
-1,3,1,5,26,6,-7,-3
2,4,5,-9,-16,2,-1,0
-1,-10,-12,-21,-27,-21,-2,2
-1,-2,3,40,35,9,0,-2
1,1,-1,-17,-9,2,-1,-2
-1,6,1,-30,-18,-3,-1,-3
-3,-8,-9,24,-12,-18,-1,3
0,-4,-3,-6,20,1,-3,-1
-2,2,-1,3,5,5,-1,0
-3,5,8,-11,-25,0,-1,-4
1,-4,-11,2,13,-19,-1,-1
-4,-1,0,1,16,5,0,-2
1,-3,0,-19,-22,-5,-2,-2
-3,4,4,-25,-10,-3,-1,-3
-2,-6,-7,29,5,-14,-2,2
1,0,4,27,39,6,-3,1
0,0,-4,-18,-16,4,1,3
-3,3,-1,-19,-19,-1,-1,-2
0,-4,-12,-16,-12,-22,-3,0
1,-2,5,30,28,9,1,2
1,3,0,1,-3,3,-2,0
-2,6,1,-10,1,0,-2,-3
0,-5,-7,-7,-19,-20,-3,0
-1,-4,-5,-5,12,5,-2,-2
1,1,5,5,5,9,2,1
1,7,7,26,13,3,3,0
-3,-11,-19,-63,-43,-29,-5,-1
-1,-2,-2,40,15,-4,-2,0
3,3,7,20,49,11,2,1
0,3,1,-20,-36,-5,-3,-3
-2,-7,-13,-24,-31,-28,-6,-1
1,-2,0,25,31,12,-1,1
0,-1,2,-24,-21,3,0,-1
-3,6,4,4,-7,-3,-2,-4
1,-3,-6,5,16,-12,-4,2
-3,-2,-3,13,1,4,-2,-3
3,1,1,0,6,7,-1,2
-3,5,3,-10,-16,1,3,-2
-2,-8,-15,-25,-17,-21,-5,-2
-4,-6,-6,6,-1,-2,-1,-4
2,2,3,-22,-1,6,-1,-1
-3,7,7,56,48,9,2,-1
1,-7,-12,-14,-8,-18,-2,6
1,-3,-2,-14,-24,-4,-3,-1
-1,-1,-6,-30,-26,2,-2,-4
-1,7,8,5,5,6,-2,-2
-1,-6,-9,11,21,-17,-2,3
1,-6,1,4,-5,6,-2,-3
0,-1,-1,13,10,2,0,-4
-1,4,4,-7,-3,3,1,-1
-2,-10,-10,1,11,-16,-3,-1
0,-2,-5,-25,-16,-2,-1,-3
-1,0,2,4,-16,4,-2,0
0,3,6,-17,-13,-1,-3,-1
-1,-9,-16,32,48,-13,-3,-1
0,-2,3,-8,-8,7,-1,-2
-2,0,3,-11,-10,2,3,2
-1,5,2,6,-16,-6,0,-4
-2,-6,-10,-1,24,-13,0,-1
2,-4,-2,-7,-11,0,0,-1
1,2,0,-15,-28,4,-1,0
-2,5,9,54,44,10,1,-1
-2,-6,-14,-35,-17,-16,-2,0
-3,0,1,14,-14,3,1,-3
0,0,1,-8,13,7,0,-2
-1,4,3,-3,-28,-2,1,-1
-1,-8,-9,6,29,-15,-3,4
-1,-3,-2,1,-2,5,-1,-1
-1,2,2,-20,-21,3,-1,-1
-2,7,3,24,23,2,0,0
1,-7,-12,-9,8,-13,0,4
0,-4,0,5,-21,-2,-3,-1
0,1,5,-4,-5,9,5,-1
-1,6,5,3,-6,-5,-1,-1
0,-7,-9,-3,18,-10,0,0
2,-1,5,31,30,9,4,1
1,3,3,-19,-30,2,4,-4
-2,1,0,-12,-14,-6,-2,-1
-1,-9,-13,-28,-17,-17,-3,1
-2,2,3,24,16,5,-5,-2
2,3,6,0,-6,14,3,0
2,3,2,-3,19,0,4,0
0,-9,-9,3,-20,-13,-3,1
-3,-4,0,2,1,-5,-2,-5
0,-1,5,-28,-20,5,0,-1
-2,4,7,23,16,0,-2,0
-2,-8,-11,4,-1,-14,-3,2
-3,-4,-4,-7,-1,8,1,0
-1,2,7,-5,9,12,0,-1
1,5,3,4,-7,2,2,-1
-1,-8,-9,11,26,-14,-1,2
