-20,10,7,2,0,-3,2,-3
5,-6,-13,-5,-1,-13,-1,1
1,-3,-1,-4,0,3,-2,-3
-4,0,4,2,-5,13,5,-1
0,0,7,5,12,-6,2,-1
3,-8,-12,-3,-7,-17,-6,2
-6,-9,-10,-36,-38,-3,-2,-2
-3,5,7,8,11,15,1,0
1,7,15,42,64,9,6,2
6,-6,-12,5,-11,-18,-2,0
-1,-3,-1,-11,-8,7,2,2
0,1,10,-3,12,7,3,2
-7,2,0,-13,-45,-10,-5,-6
8,-4,-9,-32,3,-13,-6,2
2,1,5,34,20,12,-1,1
-1,4,10,-8,-26,8,4,1
-5,2,6,7,28,0,-2,-2
6,-10,-27,-14,3,-14,-5,1
-2,-3,2,-15,-42,7,-1,-2
0,5,9,7,40,12,2,-3
1,8,11,19,-6,7,2,1
4,-8,-11,2,5,-17,-5,2
-3,-4,-1,-10,-10,5,-1,0
-2,2,2,-4,4,3,-2,-1
-4,3,3,-17,-28,-10,-4,-3
3,-13,-20,-9,4,-19,-6,0
-2,2,4,21,26,11,3,-1
1,9,15,4,-11,10,3,1
-3,4,3,-7,6,-1,2,-1
2,-2,-11,-8,-18,-22,-5,2
-3,0,-3,-14,1,4,-4,-6
0,4,13,-3,-26,13,4,0
1,9,15,63,62,8,6,2
4,-4,-18,-14,12,-20,-7,2
-5,-4,-3,-29,-41,4,-2,-3
-1,2,7,9,0,12,3,-3
0,5,8,17,19,2,1,1
5,-5,-16,-2,9,-15,-3,3
-3,-4,-3,-11,-6,4,0,-3
-2,0,5,-16,-15,5,-1,-3
-3,3,7,9,-15,-5,0,1
5,-7,-12,-9,24,-13,-4,2
1,1,1,-11,-14,5,-2,-1
-1,8,11,24,30,12,1,2
-2,5,5,-8,-26,-6,1,0
3,-5,-12,7,37,-11,-5,-2
-1,-3,5,16,-14,4,-2,-2
-1,3,8,-10,3,9,5,1
-2,7,0,2,-16,-10,0,-1
2,-8,-12,-4,2,-12,-8,-1
1,-6,1,-8,-7,4,-3,-4
-3,0,7,-10,-6,9,2,-2
-1,4,0,-2,-7,-12,0,0
1,-12,-13,2,-14,-8,-2,1
1,2,11,20,43,9,1,-1
-1,3,1,-7,-13,17,3,-4
-5,1,4,9,13,-10,0,0
-2,-6,-6,-9,-3,-7,-4,-1
-1,-2,0,-4,-4,4,-1,-1
-6,7,16,-16,-19,15,-1,-5
0,-2,-5,6,-5,-9,-2,-1
4,-6,-7,-27,5,-3,0,1
1,0,10,35,0,2,3,1
0,4,13,-2,9,22,5,-3
0,2,-1,-1,5,-13,0,0
2,-6,-11,-4,-16,-8,-3,1
0,-3,2,31,0,2,0,1
-2,2,9,-16,23,19,5,-4
-1,1,0,-10,-42,-16,-1,0
1,-7,-12,-5,15,-1,-3,2
0,-4,-1,-14,-16,2,3,-1
-3,3,12,17,16,21,4,-3
0,4,4,4,2,-9,1,0
1,-7,-10,-3,-6,-10,-2,3
-1,-6,-4,-13,-9,3,-3,-3
-3,6,8,-4,-8,17,4,-4
0,5,4,12,10,-5,-1,0
2,-7,-11,2,3,-11,-2,1
2,1,8,-4,-2,4,1,-1
-4,5,11,1,-3,18,3,-1
-3,-1,-1,-13,-14,-16,-2,-2
3,-8,-8,-25,-19,-7,-5,1
-1,4,7,32,29,9,1,1
0,7,22,17,27,23,5,-2
1,0,-4,-12,-24,-17,-3,-3
1,-7,-9,7,8,-3,-4,-2
-2,-2,1,-15,-8,6,0,2
-3,2,7,-7,-19,14,3,-3
-2,-1,-6,-5,-4,-14,-2,-1
