-1,5,3,-1,-1,2,-1,-1
2,-8,-5,28,-2,-12,-2,-1
-3,-5,-4,-14,9,0,0,-2
0,-1,2,-7,-21,4,1,0
-5,3,1,-11,-4,-1,1,-2
1,-7,-11,0,-4,-18,0,-1
-2,0,-2,1,4,8,0,-1
-2,-2,-2,-7,0,-3,-3,-1
-1,2,2,-27,-26,-3,0,-2
0,-5,-8,23,13,-10,-3,3
0,0,-1,-6,-27,-3,-3,-1
-4,-2,3,21,39,12,-1,-1
2,6,8,2,0,6,1,0
-3,-7,-15,-10,-16,-16,-8,0
-2,-6,-8,-46,-36,-6,-6,-4
2,4,7,64,44,19,4,0
0,4,4,-12,7,3,-1,-4
-2,-9,-13,-9,-28,-21,-5,-1
-6,-4,-2,6,15,9,0,0
2,0,5,6,10,11,2,-1
-3,5,5,-3,3,1,-3,-2
0,-9,-10,-26,-36,-18,-5,-4
-1,-4,-4,19,25,2,-2,-2
0,0,4,-18,-23,7,1,-3
1,10,7,41,46,6,5,-2
-2,-7,-9,-20,-17,-15,-4,3
-2,-4,-6,-13,-9,0,0,4
0,-2,3,-14,-6,9,0,-2
-3,9,8,-3,-23,-1,3,0
4,-6,-6,-4,38,-6,-1,-2
8,4,7,39,4,2,3,2
-1,-1,0,-13,-28,8,0,-3
-6,2,4,21,31,-3,3,-2
-1,-7,-11,-26,-9,-13,-1,1
0,-1,-5,-42,-49,-7,0,0
1,4,5,52,59,14,0,-3
5,5,4,-14,-8,-3,0,3
-4,-7,-14,-20,-28,-19,-5,-2
-1,0,0,-5,3,-4,-1,-1
0,4,5,-1,1,9,0,3
0,3,3,9,4,-7,1,-4
0,-13,-12,-3,-20,-20,-5,-1
0,-1,0,-4,6,-3,1,0
2,5,10,29,42,18,1,3
-3,5,5,-1,-2,-4,2,3
-2,-9,-14,-40,-46,-20,-9,-2
1,-4,-2,16,-3,-2,0,-3
1,2,7,21,52,14,3,3
1,1,0,-33,-40,-5,-1,-2
-1,-8,-9,20,20,-12,-5,0
2,1,-2,-5,-8,-2,-1,3
0,4,0,-5,3,9,0,0
