-3,4,4,-1,-6,3,2,-9
5,0,0,0,-2,-7,-8,1
-3,4,4,-1,-6,3,2,-9
5,0,0,0,-2,-7,-8,1
-1,2,-2,5,1,1,-4,4
1,-3,2,-4,4,-2,-3,-12
-3,-1,0,-3,-6,-3,-3,-7
-1,0,-8,4,-5,-3,-3,4
-6,5,7,-2,24,12,10,-10
-3,0,2,5,-6,-3,-1,-3
-9,5,6,-7,9,-4,-4,-22
1,0,3,9,-4,0,-4,8
-4,6,3,-6,13,-9,-4,-16
-1,-1,1,-4,-7,-7,0,-6
-6,11,12,-6,12,1,-1,-22
1,-6,-2,3,-6,-3,-4,6
-2,-1,2,0,12,-2,-4,-10
-3,2,7,1,4,-3,1,-9
-6,4,11,-4,9,4,0,-17
1,-6,-3,2,-4,-2,-4,5
-7,4,-1,-9,11,-5,-1,-8
-3,5,5,-1,3,-1,-4,-8
-7,4,13,-8,11,5,-5,-19
4,-7,-6,1,-12,-4,-2,12
-4,3,1,-4,8,-1,-6,-8
-4,2,4,1,-1,2,4,3
-9,8,11,-8,9,5,0,-19
9,9,-4,1,3,0,0,15
-4,9,4,1,11,6,2,-8
2,2,2,-5,-3,-1,-1,5
-6,2,6,-5,9,-2,0,-20
1,-8,-8,6,-18,-1,3,21
-4,4,-3,-2,7,0,-4,-7
0,-3,-3,-1,-10,-4,0,7
-3,5,7,-3,8,0,-1,-19
1,-8,-12,6,-21,-2,5,22
2,1,1,4,8,5,-3,-4
1,-6,-2,3,-8,-9,-3,7
-6,1,5,-4,7,2,2,-15
6,-4,-17,-11,-21,-8,2,23
0,4,3,5,6,4,-2,-5
-1,-6,-5,2,-18,-5,1,4
-7,1,7,-3,6,-3,-4,-15
8,-7,-11,1,-14,-11,2,23
-5,3,-2,0,4,-3,-6,-1
3,-1,-8,-3,-11,5,0,11
-3,0,5,0,3,1,-2,-10
6,-7,-13,2,-12,-5,-3,18
-3,0,0,2,0,-2,3,-5
2,0,-7,-5,-12,-5,-1,5
-2,6,-1,-2,4,1,-5,-3
1,-5,-4,3,-2,1,4,7
-5,-3,-7,5,2,2,1,1
-1,5,5,1,-4,-2,-1,-8
-3,1,-2,-4,0,1,3,-6
1,1,-4,1,-4,-5,-4,8
-2,-4,-4,2,-2,3,2,7
-1,-2,-3,-4,-2,-1,-1,-6
0,3,3,-2,-2,-1,-2,-7
2,-4,-6,0,-7,5,4,8
-3,-5,0,-2,2,1,5,7
-5,-2,3,-4,-4,-5,-8,-10
-3,5,4,-2,0,2,0,-8
-2,-3,-9,-8,-7,-6,0,6
5,-4,-5,7,3,-7,-6,-1
-6,-3,0,-6,1,-1,1,-4
-3,-1,3,-2,-2,-2,-1,-4
0,-5,-3,4,-4,-1,3,5
-1,-5,-10,-3,-1,-1,-2,-2
-1,3,5,-7,-3,-5,-3,-10
-3,2,5,-3,-4,-3,-2,-5
5,-2,-5,0,-1,2,1,9
0,-2,0,5,5,0,-3,1
-5,-1,2,-3,4,-2,-3,-8
-3,-4,2,-3,2,-3,-1,-6
1,-4,-7,0,-5,0,-4,5
2,-3,-3,-1,-2,-2,1,2
-2,5,8,-3,4,-3,1,-7
-2,0,7,-2,-5,-1,-2,-3
-1,-6,-8,3,-6,-1,1,6
1,-4,-5,2,-2,-2,0,2
-5,0,5,1,2,2,3,-13
-3,1,1,-2,-5,-4,-1,-5
0,-5,-7,3,-3,2,0,5
2,-3,-3,-3,2,-2,-1,5
-1,-1,2,-4,3,-2,1,-10
-6,-4,3,-4,-2,-6,-2,-8
4,-5,-7,2,0,-1,-3,8
1,-3,-3,-1,-3,-8,-3,1
-5,2,1,-6,2,3,2,-10
-4,4,0,-5,0,4,-1,-6
3,-3,-3,6,-1,-3,1,7
2,-3,-4,-3,-2,-7,-1,4
-2,2,0,2,3,2,-4,-9
-4,1,3,2,0,1,1,-4
1,-2,-8,3,-6,-2,-3,5
2,0,-3,-3,-1,-6,-1,0
-5,1,3,-6,-1,0,-5,-6
0,1,6,0,1,-2,-2,-9
1,-8,-6,-3,-5,6,4,12
-1,-2,-2,-1,4,1,2,2
-3,7,2,-1,-1,-1,-4,-10
-3,3,10,-1,-4,-4,-5,-6
-2,-6,-12,1,-7,-2,-2,6
-1,-4,-9,-5,-1,1,0,7
-2,-2,-15,-9,0,2,-4,-2
2,3,20,0,-3,-4,-5,-8
-1,-5,-8,6,-5,4,1,4
3,0,27,-13,-7,-1,-3,5
-5,-3,5,-3,0,7,-3,-14
1,4,3,1,1,-1,-5,-4
1,-4,-7,4,-5,-5,0,8
-5,-3,-7,-6,-9,-2,0,2
-1,4,5,-5,0,0,1,-13
-4,0,3,-4,8,5,1,-4
-3,-3,-1,1,3,-3,-4,7
1,-2,-2,2,-5,-3,1,2
-6,2,4,-1,0,-1,-2,-11
-6,-1,3,-10,0,1,0,-6
4,-6,-8,3,-3,2,-2,11
3,-1,-1,-1,-7,-4,-5,3
-3,0,11,-4,-1,-4,-4,-7
-1,1,-9,-1,4,3,-7,-8
3,-6,-7,7,3,5,5,8
-4,-4,-8,-10,-1,-7,-4,5
-4,3,1,-1,5,2,4,-8
0,3,1,-1,1,0,1,-6
0,-3,-5,0,-5,-5,-1,6
0,1,-3,1,-1,-2,-2,-2
0,1,13,5,1,2,-3,-9
-1,0,3,-12,-3,2,3,-7
7,-4,-1,5,-5,-5,0,10
-3,-3,-7,-1,-2,-5,-1,2
-3,3,5,-6,6,-3,-4,-11
-1,-1,3,0,-4,4,-3,-3
4,-4,-7,3,-6,-2,-1,9
0,0,-2,-5,1,-3,-2,-1
-4,3,2,-2,2,4,-1,-11
-3,1,3,-1,3,5,5,-5
4,-6,-5,5,-7,-7,-3,15
1,2,-6,-6,-3,-1,-2,-4
-4,-2,7,1,6,8,4,-10
-2,2,4,-1,-2,-3,-2,-10
1,-6,-8,1,-8,0,0,8
-1,1,-5,-2,4,-11,-3,-1
-4,1,1,-2,4,0,4,-11
0,-5,0,-2,0,-4,0,-6
4,-2,-6,3,-9,2,0,11
0,-1,-2,1,1,-3,-2,0
-3,1,5,-1,1,0,-6,-11
-1,-1,2,-2,1,1,-3,0
2,-4,-4,6,1,-3,-4,11
0,0,-3,-3,1,-2,3,1
0,4,4,-5,-4,-1,-1,-8
-4,-3,0,-2,-1,-6,-4,-3
6,-9,-9,3,-5,1,-2,10
2,-5,-5,0,-1,4,1,3
-3,1,7,-1,0,-6,-7,-12
-1,-2,-1,-1,1,-8,-3,-2
1,-4,-6,3,-4,-4,1,5
-1,0,-3,1,-2,1,3,3
-3,-2,5,-7,-1,1,-2,-9
-4,-1,3,-1,7,5,2,-10
2,-5,-9,3,-6,-6,0,14
5,3,-4,-1,1,-2,-2,-4
-5,0,3,0,2,4,0,-11
-2,-2,7,-1,-1,-1,1,-3
2,-6,-10,0,-6,-1,-3,7
-8,-1,-3,-2,6,-4,-4,1
-1,0,4,-6,4,-1,-6,-9
0,-2,1,-4,-6,1,2,-7
2,-7,-12,6,-9,4,4,12
-1,2,-3,-5,-3,-8,-6,-2
-2,-3,5,-6,0,2,1,-10
-5,0,1,-6,2,-7,-2,-5
3,-3,-8,7,-5,-2,1,9
0,-2,-3,1,-2,-5,-2,3
-2,3,7,-4,2,2,-4,-11
1,-5,0,-3,2,4,0,-3
1,0,-4,4,-6,-8,-4,12
0,-2,-1,0,3,2,3,-5
-5,7,4,-1,5,0,-2,-11
-1,-3,0,-8,-5,-5,-2,-1
6,-4,-10,8,-5,1,1,13
-4,-5,-3,-1,0,1,-1,4
-6,0,5,0,3,-1,-1,-9
-3,1,-1,-2,-7,4,3,-5
1,-1,-6,1,-6,-5,-1,11
-4,-2,-2,-1,1,-4,0,-3
2,-2,2,-4,6,5,-1,-11
-6,-4,-1,-3,-5,-1,-3,1
6,-5,-7,3,-5,-2,-1,11
-6,-1,-5,-1,0,-6,-2,2
0,3,5,-1,0,3,1,-9
0,-3,1,-6,0,3,1,-6
0,-4,-9,6,-6,-4,-1,5
3,5,5,4,9,4,6,-2
-1,3,6,-5,1,2,-2,-11
0,2,1,-3,-3,-6,3,-5
0,-5,-4,6,7,4,5,12
2,-1,-9,-3,-8,-8,-1,-4
-3,-1,4,-5,2,-1,1,-10
-2,-2,3,0,-1,3,-3,-6
-1,-5,-6,0,-5,-6,-7,14
-5,-2,-2,-7,0,-2,-5,0
-2,-1,4,-3,6,4,0,-6
1,-2,3,1,1,-1,-5,-6
4,-2,-11,3,-10,-6,-1,12
-4,0,3,0,3,1,-1,-1
-2,3,2,-5,7,-1,-1,-9
-3,3,2,-1,-1,1,-3,-4
2,-10,-13,4,-6,-1,-2,7
1,-1,-4,-1,-2,-1,-1,-1
-5,2,6,-4,4,1,2,-11
0,-2,4,2,-3,1,-3,-1
4,-5,-7,0,-10,-8,-1,10
-2,-1,-3,-2,0,2,-1,3
-6,0,1,-9,-5,-3,-2,-10
-1,-4,3,2,-2,0,-3,-5
4,-4,-7,4,-7,-3,-1,10
1,-4,-4,-3,-5,-3,0,-1
-3,-1,3,-3,5,0,2,-8
-3,2,2,-4,-2,0,-5,-3
2,-1,-7,0,-4,-1,-1,9
1,1,-8,-10,-1,-2,0,1
-3,2,7,-5,2,2,-2,-15
3,-1,-2,-3,0,-3,-7,-2
-3,-2,-9,2,-6,-8,-6,5
-7,1,0,0,6,5,3,2
1,-8,6,-2,3,7,1,-4
