-1,3,6,3,6,2,0,-10
3,2,2,0,4,-1,-5,-3
-1,3,6,3,6,2,0,-10
3,2,2,0,4,-1,-5,-3
-3,-1,-4,6,-5,1,3,3
5,-3,0,2,3,-6,2,-1
0,3,6,3,0,4,2,0
-3,3,1,-1,-1,5,0,-6
-2,-15,-7,0,-5,-1,-2,6
0,-5,-2,-3,-1,-2,1,-1
0,3,2,0,-1,-1,-5,-4
-2,3,4,-1,1,-3,2,-6
-2,-5,0,2,-7,-2,-2,4
-2,7,-2,3,11,0,-4,-12
-4,1,0,-7,2,-4,0,0
-1,10,4,-1,14,-1,-1,-10
3,-12,-11,-6,-10,0,0,6
2,10,1,-2,9,0,-7,-8
-2,2,-3,-10,-4,-8,0,-5
-1,20,13,1,15,2,-3,-16
0,-2,0,2,-7,-2,-1,3
0,9,2,-3,7,-4,1,-10
-2,5,6,2,5,-3,-4,-7
-3,11,4,-7,4,1,-5,-10
-1,-11,-4,-4,-6,-5,-2,5
1,11,2,-2,14,5,-4,-7
-1,1,-3,-4,-4,2,1,-4
-1,24,3,-3,10,-1,-5,-12
-3,-7,-4,-1,-5,-3,0,8
-1,9,4,-2,10,-3,-1,-9
-6,-1,1,0,-1,-1,2,-6
-5,13,5,-5,16,5,-3,-10
-1,-10,-2,1,-7,-5,4,4
-2,9,-2,-4,12,4,-1,-8
1,3,-3,-1,-2,0,6,2
-1,16,10,-5,14,4,-4,-10
-4,-5,1,5,-7,-1,0,8
-2,9,4,-1,19,5,2,-9
3,1,-3,1,-8,4,-2,5
1,16,6,-4,7,1,-3,-11
-3,-13,-7,-1,-16,-6,3,11
0,10,-1,5,9,4,-2,-10
4,-11,-9,-4,-17,-4,1,4
-2,11,4,-3,10,0,-5,-13
0,-22,-10,1,-21,-4,0,12
-4,6,-2,-1,7,-1,-1,-4
-2,-13,0,3,-13,-2,1,5
-2,12,5,0,13,4,-2,-7
6,-26,-9,-2,-19,-6,1,15
-1,3,-1,0,2,0,1,0
0,-1,-19,-13,-2,1,-6,-8
-3,4,1,0,3,8,-1,-3
-1,-6,-2,-4,-11,-6,-3,6
1,-5,0,3,-3,-3,-4,4
-5,2,2,0,11,8,5,-4
0,6,4,0,5,0,-1,-4
-2,-8,-7,-4,-5,-2,-3,2
1,-6,-2,1,-8,-6,1,1
0,3,2,3,-1,-2,-4,-5
4,7,3,-2,4,1,-2,-6
-3,-7,-5,3,-1,2,5,3
-3,-3,0,-2,-4,-2,-5,4
-1,8,3,-2,8,0,1,-8
2,2,3,3,2,0,-4,-7
-2,-4,-4,-1,-7,0,2,8
-1,-8,-4,-3,-5,-4,-3,1
-4,3,5,0,1,-5,-5,-11
0,1,-2,-3,5,5,-1,-3
-3,-7,-1,-2,-8,-5,2,3
2,-5,-1,1,2,-6,-1,1
2,1,-1,-3,1,2,-5,-7
-1,1,1,0,2,1,1,-5
-4,-10,-4,-4,-5,-4,-1,6
-2,-2,-5,-4,-1,-1,-1,1
-3,2,7,0,7,-1,-1,-6
-4,2,2,0,8,4,0,-2
1,-13,1,6,-3,6,-1,7
-2,-2,-8,-6,-8,-10,-3,0
-4,3,5,-5,2,-3,-4,-2
-1,4,5,-3,5,2,6,-6
-1,-5,-3,5,-8,-7,0,4
2,-1,-4,3,1,-1,-1,2
-3,4,-3,-1,5,0,0,-7
1,3,1,-4,-7,1,-4,-1
-2,-6,0,2,-6,-6,-4,5
1,-5,-5,-1,-5,-3,-2,2
-3,1,1,5,2,2,-1,-3
0,-3,-2,-5,1,1,-3,-1
-1,-7,-4,-1,-5,-4,-1,4
-5,-2,-4,-1,-5,-7,-4,4
-1,7,7,-2,4,-1,-1,-7
0,1,0,-3,0,-1,-1,-3
-3,-10,-6,0,-11,-5,-2,3
-3,-2,0,-6,1,2,1,1
0,6,6,1,3,-1,-2,-3
0,7,2,-1,4,3,-2,-7
-2,-8,-4,1,-10,-7,-1,4
-3,-3,-1,5,4,6,4,-1
0,3,0,-3,0,0,-4,-5
-4,10,0,-3,1,-5,-2,-7
0,-10,-2,2,-6,-4,2,5
-4,-6,-2,-5,1,-5,-4,2
2,9,6,0,3,0,-3,-7
-2,4,-4,-4,-4,-5,-4,-5
0,-11,-4,-1,-4,0,3,6
2,-8,-3,3,6,9,0,7
3,6,2,-3,-1,0,-6,-9
-1,2,1,-1,-5,-5,-6,-8
5,-7,1,-5,-6,-6,-1,6
-4,-2,-7,-1,6,3,1,1
-1,8,1,0,6,-4,0,-4
-3,-2,1,-2,-5,2,0,-3
-1,-5,-5,1,-7,-6,1,2
1,-1,-1,0,-6,-3,2,-1
-3,3,-1,1,13,16,3,-3
0,3,3,-6,4,2,-5,-5
-2,-8,-5,-6,-11,-9,0,2
-3,-5,0,-1,-2,-4,0,2
1,8,2,2,8,2,-1,-9
-2,1,3,0,0,8,0,-8
1,-10,-6,6,-9,-2,0,6
-1,-5,-4,3,-2,-3,1,-1
-1,5,4,-4,1,2,-4,-6
-1,5,-1,-7,-2,0,-1,-5
2,-8,-4,-7,-1,-7,-3,0
-1,-6,5,12,15,12,8,3
-2,1,-1,-9,1,1,-1,-2
-1,7,3,-1,-4,-5,-4,-6
-2,-8,-2,5,-7,-6,6,1
1,-2,-6,1,-3,-5,-2,-1
-2,8,4,-6,4,0,1,-10
2,5,1,-3,3,-3,-4,-3
-1,-8,-9,0,-4,0,1,2
-4,3,-4,0,-6,-2,-3,5
1,0,-1,-1,12,5,3,-6
-1,2,1,-2,-4,2,-1,-4
-4,-7,-14,-8,-8,-3,-3,4
1,2,-2,-2,2,1,1,1
-3,4,0,-3,5,2,2,-6
-3,0,5,0,0,1,-1,-5
-2,-6,-6,-2,-8,-5,-2,6
-1,0,-1,1,-3,-3,-2,0
0,4,-2,-4,5,-1,-4,-6
-2,4,1,-3,-4,1,1,-3
0,-7,-6,-2,-8,-7,-2,3
-2,-1,-7,-1,-1,-3,0,-1
1,2,1,-6,4,-2,1,-5
-3,-1,2,-5,3,-1,-1,-3
0,-12,-6,-1,-6,2,4,6
-5,-3,-3,3,4,-3,2,-4
-4,4,0,-4,-2,-1,-6,-7
-3,-3,1,1,-2,2,-5,-3
3,-3,-5,-2,-11,-8,-2,7
-2,3,1,5,-2,0,5,2
1,4,-1,-3,-2,1,2,-5
0,5,0,-3,-5,-5,-1,-5
-4,-9,-5,3,-8,-3,-6,6
-2,-1,1,1,0,1,-1,1
0,9,2,-6,0,-6,-1,-10
-2,0,0,1,2,5,0,0
-4,-13,-8,1,-11,-4,-1,9
-1,-7,-2,-5,-6,-4,-2,0
0,3,3,-3,6,1,-2,-4
-4,1,1,0,-1,7,4,4
2,-2,-1,3,-4,-8,-3,3
