1,2,3,4,5,6,7,8,9,Average
6.053924347066125,17.884350701101788,54.644304369257,46.63153439465616,14.309088021254185,14.736010314871526,8.913472948295743,11.449890829173874,1,38.44139226657655
9.052623929005335,18.03052966498766,60.835022807590036,70.58611761529316,17.789041570584963,17.44276354251241,11.6940155635265,14.069470494656152,1,57.739663588423525
14.903019828209315,29.92824752637548,63.17871477008693,69.79684806637044,34.76420572945684,24.52855478824629,15.006665185843255,9.919677414109795,1,62.00686878883849
7.7168646482881895,16.783920876839236,42.567593307585526,32.85422347278961,11.482595525402782,11.901680553602503,7.784600182411426,6.00416522091123,1,30.614525457053528
7.9088557958784405,13.003845585056753,35.654592972014136,46.4580455895424,12.660963628413123,14.126216761751888,10.273752965688828,7.095773389842717,1,39.111093139799834
10.538026380684384,22.32487401980132,61.14163883966474,70.30896102204896,18.650737250843463,16.459040069214243,10.772650555921695,13.403357788255898,1,48.39811590583945
8.279492738084864,19.215878850575635,39.98812323678119,52.91502622129181,14.35618333680648,12.457929201917949,8.899438184514796,9.22767576370128,1,50.56488103822297
8.369587803470372,31.024184114977142,41.112042031502156,40.98780306383839,11.588787684654509,15.855598380382874,10.104454463255301,7.3006848993775915,1,40.550082634141674
9.17605579756357,14.177446878757825,41.07614879708174,46.79743582719036,12.403628501370072,12.955693729013511,8.723531395025756,7.803845206050668,1,30.40595157653615
10.542770034483347,15.582040944625964,40.74248396943908,38.58108344772085,16.75857989210303,16.126065856246527,12.312595177297109,11.216059914247962,1,40.90931638326042
15.203617990465297,29.162475889402806,76.42349115291711,64.23122293713548,26.51226131434284,28.17445651649735,19.7572771403349,13.671137480107499,1,58.5829875611781
13.570187913216236,32.204037014014254,72.72551134230683,68.71389961281487,23.08137777516758,23.665375551636615,16.321764610482532,14.152738250953417,1,74.57450124761198
10.651291001564083,27.692959394040933,53.55137719984426,38.63418175657406,20.47559522944327,17.22207885244984,11.222744762311937,7.733045971672482,1,63.13844427107556
9.362157870918436,35.26613106083513,43.1873824166272,46.58486878805177,20.463381929681123,20.761743664731053,15.17234326002414,7.867655305108378,1,48.369379808235735
8.663140308225419,19.189841062395487,46.66904755831214,56.8924423803373,16.192590898309017,15.211837495845135,21.195518394226642,10.637198879404297,1,33.347640177161246
7.800640999302558,14.882876066137216,50.0304907031702,43.04474416232486,14.444722219551334,16.240381768911714,11.020435563080072,10.963576058932597,1,48.34976913074118
8.136338242723197,22.3069495897579,47.080250636546104,58.252038590936884,19.24058211177614,15.74166446091391,11.49565135170687,8.988882021697693,1,48.55537066985816
